"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"SFTA3",2.17739142888603e-37,-6.24931787317485,0,0.974,6.45248176036085e-33,"SFTA3"
"NKX2-1",1.09859709048609e-34,-5.7796963444999,0,0.922,3.25558261794648e-30,"NKX2-1"
"EPCAM",1.62708857827603e-33,-6.38879438033932,0.082,0.961,4.82171429286318e-29,"EPCAM"
"VCAN",1.87608345066607e-32,-6.88892360046339,0.036,0.909,5.55958569770383e-28,"VCAN"
"AP1M2",2.40203726739363e-32,-4.68555770694914,0.018,0.896,7.11819723819427e-28,"AP1M2"
"RAI14",1.1330255904983e-31,-4.67090140624555,0.118,0.961,3.35760803488267e-27,"RAI14"
"TMEM54",1.329595719327e-31,-5.15172715722702,0.1,0.935,3.94012395465364e-27,"TMEM54"
"GOLM1",1.35200388887162e-31,-5.35043409562283,0.073,0.935,4.00652832428214e-27,"GOLM1"
"CRABP2",1.42856902523579e-31,-5.27535143225264,0.055,0.922,4.23342144938375e-27,"CRABP2"
"KRT19",1.84117390602106e-31,-7.66985995756961,0,0.857,5.45613475310282e-27,"KRT19"
"CXCL1",3.74553919355826e-31,-6.10931876550015,0.055,0.909,1.10995308461906e-26,"CXCL1"
"MALL",4.6429212196476e-31,-5.9451464934465,0.036,0.883,1.37588327423037e-26,"MALL"
"VWA1",5.72816206042264e-31,-5.12080544479468,0.027,0.883,1.69748354498565e-26,"VWA1"
"PCGF2",6.11339118981461e-31,-4.27640933266705,0.009,0.857,1.81164234518966e-26,"PCGF2"
"MYH14",7.76329692432318e-31,-4.24552869116295,0,0.844,2.30057541055393e-26,"MYH14"
"YAP1",8.56966170756463e-31,-4.92235611163449,0.027,0.883,2.5395335504197e-26,"YAP1"
"WFDC2",1.45475014409867e-30,-7.3226977036127,0.036,0.87,4.31100657702199e-26,"WFDC2"
"FOXA1",1.55096532330991e-30,-4.18820566473119,0.018,0.87,4.5961306390966e-26,"FOXA1"
"CLDN3",1.75838688553348e-30,-4.91888642989999,0.082,0.909,5.21080369658992e-26,"CLDN3"
"SHROOM3",2.0553070066185e-30,-3.90887681594597,0.027,0.883,6.09069678341325e-26,"SHROOM3"
"VSTM2L",2.18008503856246e-30,-4.18933916130187,0.009,0.844,6.46046400327601e-26,"VSTM2L"
"PDZK1IP1",3.22493595264091e-30,-5.97106621187865,0,0.831,9.55677520205606e-26,"PDZK1IP1"
"MUC1",3.57164489545246e-30,-6.2935077351275,0.055,0.883,1.05842124831838e-25,"MUC1"
"DDAH1",5.60058466353739e-30,-4.60751729571634,0.055,0.896,1.65967725919267e-25,"DDAH1"
"PPIC",9.09330965466001e-30,-4.98390556818471,0.136,0.948,2.69471138306195e-25,"PPIC"
"TNNT1",9.22775878084662e-30,-5.75766137412956,0.009,0.831,2.73455403711609e-25,"TNNT1"
"ANGPTL4",9.9168541619796e-30,-5.34973303905126,0.018,0.844,2.93876056236103e-25,"ANGPTL4"
"AGR2",1.32003639721115e-29,-7.18839743837065,0,0.818,3.91179585949554e-25,"AGR2"
"SLC34A2",1.32003639721115e-29,-6.75707722409858,0,0.818,3.91179585949554e-25,"SLC34A2"
"PKP3",1.46712545110142e-29,-5.30384338752206,0.036,0.87,4.34767956179394e-25,"PKP3"
"SFN",1.75408829550713e-29,-5.68608153634043,0.027,0.844,5.19806525490581e-25,"SFN"
"TREM1",2.16487496954355e-29,-5.2947560920422,0.118,0.909,6.41539048474536e-25,"TREM1"
"OSMR",3.25212667447657e-29,-4.86437522890807,0.045,0.87,9.63735218714388e-25,"OSMR"
"CCL2",3.32223511148642e-29,-5.89965870751684,0.209,0.961,9.84511152937886e-25,"CCL2"
"CEACAM6",3.44681190662949e-29,-7.30710532010831,0.009,0.818,1.02142824041058e-24,"CEACAM6"
"RNASE1",4.70348351440217e-29,-5.11529482038807,0.136,0.922,1.39383030465794e-24,"RNASE1"
"SPRED1",5.2289419441908e-29,-3.6890849532986,0.182,0.948,1.5495446557415e-24,"SPRED1"
"S100A14",5.32484092399046e-29,-6.64413347789093,0,0.805,1.57796335941533e-24,"S100A14"
"VEGFA",6.3195778864362e-29,-5.40634229305446,0.209,0.935,1.8727437108665e-24,"VEGFA"
"PLOD2",7.06986277664646e-29,-5.32355094877562,0.018,0.831,2.09508313523141e-24,"PLOD2"
"FAM129B",7.68011738759523e-29,-4.78082380566799,0.155,0.948,2.27592598663997e-24,"FAM129B"
"PCDH7",9.24497657599731e-29,-4.0811543328896,0.009,0.818,2.73965635853104e-24,"PCDH7"
"CRNDE",1.0088775322625e-28,-5.18659892838976,0.1,0.896,2.9897076791067e-24,"CRNDE"
"SFTA2",1.30405210186535e-28,-6.45701969826645,0.073,0.857,3.86442799866777e-24,"SFTA2"
"MAL2",1.41692241939345e-28,-6.66517697698192,0.009,0.805,4.19890789763054e-24,"MAL2"
"DSG2",1.63273423253995e-28,-4.416482141626,0.055,0.87,4.8384446247089e-24,"DSG2"
"SMIM22",1.80269913659761e-28,-6.23572411830245,0.027,0.818,5.34211862139337e-24,"SMIM22"
"GLIS2",2.27603955404371e-28,-3.01344210841302,0.027,0.857,6.74481561445312e-24,"GLIS2"
"KIAA1522",2.61136615383969e-28,-4.35966426987531,0.064,0.857,7.73852246028853e-24,"KIAA1522"
"TJP1",2.71028005775923e-28,-4.15312016460155,0.082,0.896,8.0316439231637e-24,"TJP1"
"KRT7",3.35496450148131e-28,-7.03003300001655,0.045,0.831,9.94210180368971e-24,"KRT7"
"FXYD3",3.90151957519377e-28,-6.47218577959414,0.036,0.818,1.15617631091292e-23,"FXYD3"
"TEAD1",5.09894945867398e-28,-3.72316007258677,0.018,0.818,1.51102268258345e-23,"TEAD1"
"FKBP9",5.22728463672433e-28,-4.21221752187459,0.109,0.896,1.54905352924689e-23,"FKBP9"
"CLDN4",5.33824539003403e-28,-6.60222310283702,0.009,0.792,1.58193563888268e-23,"CLDN4"
"SPP1",5.42337452504084e-28,-5.51990536571323,0.318,1,1.6071628067506e-23,"SPP1"
"EMP2",5.87937144315142e-28,-4.20121993840611,0.236,0.961,1.74229293346349e-23,"EMP2"
"CMTM4",6.26100095376849e-28,-3.23455923973683,0.009,0.805,1.85538502263975e-23,"CMTM4"
"C19orf33",6.61033398943847e-28,-6.05051248770655,0.136,0.896,1.95890637443019e-23,"C19orf33"
"TNFRSF12A",6.72681923049926e-28,-5.09146172371036,0.255,0.948,1.99342561076615e-23,"TNFRSF12A"
"MMP14",1.06981839902087e-27,-4.98168127600775,0.155,0.922,3.17029984365844e-23,"MMP14"
"SLPI",1.18433927421869e-27,-6.46855490652855,0.055,0.831,3.50967100521966e-23,"SLPI"
"DCBLD2",1.27143635470046e-27,-4.60633397350844,0.109,0.883,3.76777449351935e-23,"DCBLD2"
"EGFR",1.46699894104946e-27,-4.69609244605594,0.009,0.792,4.34730466190596e-23,"EGFR"
"RND3",1.68476839727925e-27,-4.75944392279342,0.091,0.883,4.99264266849732e-23,"RND3"
"GPRC5A",1.84545940870127e-27,-5.49685013557962,0.045,0.818,5.46883441174535e-23,"GPRC5A"
"BOK",2.08097740072588e-27,-3.79627548234504,0.027,0.831,6.16676842931108e-23,"BOK"
"AGRN",3.13375943459666e-27,-3.73995059520921,0.164,0.909,9.28658270848373e-23,"AGRN"
"TMC5",3.18968632334901e-27,-5.68408555295342,0.018,0.792,9.45231645061246e-23,"TMC5"
"PRSS8",3.20670072105357e-27,-5.04500563867928,0,0.766,9.50273691677016e-23,"PRSS8"
"SGMS2",3.22309546273057e-27,-4.23439156999078,0.082,0.857,9.55132109425577e-23,"SGMS2"
"S100A8",3.45039272874369e-27,-6.06003694733679,0.227,0.922,1.0224893812359e-22,"S100A8"
"TFAP2A",5.42975236697514e-27,-4.20213109191313,0.018,0.792,1.60905281642941e-22,"TFAP2A"
"ADM",6.2430086202475e-27,-5.07535032408698,0.245,0.961,1.85005317452414e-22,"ADM"
"STEAP1",7.94772168398288e-27,-4.22503530813824,0.036,0.818,2.35522784383149e-22,"STEAP1"
"MDFI",8.45474757397148e-27,-4.30881405701901,0.027,0.805,2.50547989607071e-22,"MDFI"
"CD276",9.40293203016771e-27,-4.15820603849708,0.173,0.935,2.7864648778199e-22,"CD276"
"RHBDF1",9.95169698267035e-27,-3.40190834548013,0.027,0.792,2.94908588384453e-22,"RHBDF1"
"AQP9",1.01964395816476e-26,-5.4949262287372,0.073,0.831,3.02161290562544e-22,"AQP9"
"C1orf116",1.22195424180976e-26,-4.15330878947229,0,0.753,3.62113920017905e-22,"C1orf116"
"LCN2",1.22195424180976e-26,-5.692120396439,0,0.753,3.62113920017905e-22,"LCN2"
"MECOM",1.22195424180976e-26,-4.33554116074759,0,0.753,3.62113920017905e-22,"MECOM"
"LMO3",1.24448893993351e-26,-4.57297692897029,0.018,0.779,3.68791852459897e-22,"LMO3"
"S100A2",1.42429012059571e-26,-5.09644744558949,0.064,0.831,4.22074134337332e-22,"S100A2"
"EREG",1.42641759015488e-26,-5.27195123385773,0.218,0.909,4.22704588666497e-22,"EREG"
"FAM83A",1.4864072542084e-26,-5.01405435994428,0.009,0.766,4.40481925712117e-22,"FAM83A"
"SPR",1.57549013819444e-26,-4.0267928726293,0.182,0.935,4.66880747552541e-22,"SPR"
"P4HA2",2.26985363254103e-26,-3.84231180590426,0.136,0.883,6.72648425467208e-22,"P4HA2"
"PDLIM4",2.85141810910537e-26,-4.37258228901256,0.164,0.883,8.44989242452286e-22,"PDLIM4"
"OLR1",3.91811876063197e-26,-5.62770849595656,0.136,0.844,1.16109531352568e-21,"OLR1"
"TM4SF1",3.94491665550866e-26,-5.63214431902605,0.109,0.844,1.16903660169344e-21,"TM4SF1"
"ELF3",5.25236976222376e-26,-6.24694774773004,0.073,0.805,1.55648725533739e-21,"ELF3"
"EFNB2",6.64888325239836e-26,-3.98018987666025,0.082,0.87,1.97033006301573e-21,"EFNB2"
"AHNAK2",7.50467210445146e-26,-3.99361673281801,0.045,0.805,2.22393453143315e-21,"AHNAK2"
"IFI27",7.95299699467589e-26,-4.30203581494984,0.5,0.987,2.35679112940225e-21,"IFI27"
"DHCR24",1.04953267291356e-25,-4.54556622248709,0.264,0.948,3.11018512291204e-21,"DHCR24"
"MEX3D",1.06363283564223e-25,-3.62142087312675,0.055,0.818,3.15196954514219e-21,"MEX3D"
"RAC3",1.28376057241705e-25,-3.75101923493627,0.118,0.896,3.80429608030068e-21,"RAC3"
"ESRP1",1.43566837985151e-25,-4.25111675266056,0.009,0.74,4.25445967685195e-21,"ESRP1"
"SCD",1.46358484400728e-25,-3.77734835391043,0.364,0.974,4.33718732673116e-21,"SCD"
"S100A12",1.77276876106764e-25,-5.21862463741334,0.036,0.766,5.25342294654785e-21,"S100A12"
"PARD3",1.79030060899249e-25,-3.23767014412833,0.036,0.805,5.30537682468835e-21,"PARD3"
"NFIB",2.01004316237875e-25,-3.5138275465017,0.145,0.922,5.9565619073932e-21,"NFIB"
"MMP12",2.3229533448801e-25,-4.5807419450867,0.091,0.831,6.88383994221768e-21,"MMP12"
"WFDC3",2.40004392018273e-25,-4.69607844077844,0.082,0.844,7.11229015306951e-21,"WFDC3"
"C15orf48",2.61409214461068e-25,-4.83146270292313,0.464,0.961,7.74660066133929e-21,"C15orf48"
"SERPINA1",2.8112598639631e-25,-5.335610499488,0.427,0.961,8.33088748086824e-21,"SERPINA1"
"MTSS1L",2.91314054723686e-25,-3.13142975706609,0.027,0.779,8.63280069768172e-21,"MTSS1L"
"TSPAN1",2.96334706879991e-25,-5.35513991195352,0.036,0.766,8.78158270368164e-21,"TSPAN1"
"NXN",3.47924934770159e-25,-2.86009728816177,0.064,0.844,1.03104075169789e-20,"NXN"
"EHD2",3.75120127793308e-25,-3.74814409436552,0.064,0.818,1.11163098670269e-20,"EHD2"
"ADAM9",3.93340554841528e-25,-3.85745367794727,0.364,0.961,1.16562540021738e-20,"ADAM9"
"SEZ6L2",4.82680344107498e-25,-4.0117887484996,0.082,0.818,1.43037493172816e-20,"SEZ6L2"
"MET",5.91093433002882e-25,-5.12907540235565,0.018,0.74,1.75164627936074e-20,"MET"
"SMARCA1",6.01295845542809e-25,-3.58362448867036,0.045,0.792,1.78188010868156e-20,"SMARCA1"
"ADGRF1",6.22556494988546e-25,-4.97717180100494,0,0.714,1.84488391724906e-20,"ADGRF1"
"C1orf210",6.22556494988546e-25,-3.73349443276931,0,0.714,1.84488391724906e-20,"C1orf210"
"SLC6A14",6.22556494988546e-25,-4.0263755177572,0,0.714,1.84488391724906e-20,"SLC6A14"
"CDC42EP1",6.42223131176391e-25,-3.9748964296666,0.264,0.935,1.90316402692812e-20,"CDC42EP1"
"TACSTD2",6.45379691554576e-25,-6.40160184142495,0.064,0.779,1.91251817795283e-20,"TACSTD2"
"ETV4",7.07269378596838e-25,-3.10638641778501,0.036,0.779,2.09592207653387e-20,"ETV4"
"ITGB6",7.16488826258785e-25,-5.15681856941662,0.009,0.727,2.12324298773528e-20,"ITGB6"
"TMEM92",7.16488826258785e-25,-4.26559216936838,0.009,0.727,2.12324298773528e-20,"TMEM92"
"S100A16",8.17358505571439e-25,-5.12869622701523,0.155,0.87,2.4221601954104e-20,"S100A16"
"IGFBP2",8.7918276327807e-25,-4.82877035928956,0.082,0.805,2.60537020069823e-20,"IGFBP2"
"PVRL2",8.99207865819788e-25,-4.02091653688357,0.391,0.961,2.66471258957036e-20,"PVRL2"
"SLC6A8",9.10003180537353e-25,-3.61656894275657,0.036,0.766,2.69670342520439e-20,"SLC6A8"
"C3",9.37488830920395e-25,-4.78805015552252,0.091,0.831,2.7781544015495e-20,"C3"
"PLPP2",9.39054231764038e-25,-4.96089194035289,0.173,0.883,2.78279331040955e-20,"PLPP2"
"IL1RN",1.26999520258285e-24,-5.27733039348512,0.273,0.909,3.76350378333401e-20,"IL1RN"
"ENAH",1.38123891780634e-24,-3.96046689358792,0.164,0.896,4.0931634090273e-20,"ENAH"
"CDC42EP5",1.52111826905359e-24,-3.68581770870936,0.027,0.766,4.5076818785134e-20,"CDC42EP5"
"PLS3",1.55496145505664e-24,-4.16204320492904,0.2,0.909,4.60797277591486e-20,"PLS3"
"CLDN7",1.92312955172446e-24,-4.09607184618745,0.282,0.948,5.69900211358025e-20,"CLDN7"
"RASEF",2.2463412430441e-24,-3.67176712034568,0,0.701,6.65680763963689e-20,"RASEF"
"SFTPB",2.2463412430441e-24,-7.11633108104078,0,0.701,6.65680763963689e-20,"SFTPB"
"CYP1B1",2.74374383493835e-24,-4.21971622359912,0.155,0.87,8.1308104804563e-20,"CYP1B1"
"PLTP",2.86236437333109e-24,-3.90513924131653,0.418,0.948,8.48233058392934e-20,"PLTP"
"NR2F1",3.01230118752192e-24,-3.86565779924091,0.055,0.805,8.92665333910245e-20,"NR2F1"
"CGN",3.19096301332479e-24,-3.02499054943888,0.018,0.74,9.45609979368669e-20,"CGN"
"MCEMP1",3.32241580628458e-24,-5.39931238991542,0.073,0.779,9.84564700034372e-20,"MCEMP1"
"LURAP1L",3.74122562718841e-24,-4.6587620142792,0.027,0.74,1.10867480236101e-19,"LURAP1L"
"NDNF",3.76412798557693e-24,-3.81898969497683,0.009,0.714,1.11546168724587e-19,"NDNF"
"TMPRSS4",3.76412798557693e-24,-5.28993301931305,0.009,0.714,1.11546168724587e-19,"TMPRSS4"
"BAIAP2L1",3.83532069248842e-24,-3.68648145506028,0.127,0.883,1.13655893401202e-19,"BAIAP2L1"
"CCL8",4.03440000478768e-24,-5.17268763315978,0.009,0.714,1.19555409741878e-19,"CCL8"
"CREB3L1",4.17665718682288e-24,-4.68453784966245,0.009,0.714,1.23771059074309e-19,"CREB3L1"
"MT1G",4.49926535358042e-24,-4.9847594877117,0.091,0.805,1.33331229488002e-19,"MT1G"
"F3",5.0315985391589e-24,-4.88158921050196,0.073,0.792,1.49106391109435e-19,"F3"
"ARHGEF16",5.14072428443471e-24,-3.34055093346498,0.009,0.714,1.52340223444938e-19,"ARHGEF16"
"SEMA3C",5.19021146370142e-24,-3.97869047612298,0.182,0.844,1.53806726515328e-19,"SEMA3C"
"GRTP1",5.20870115564496e-24,-3.06790447277369,0.036,0.766,1.54354650046383e-19,"GRTP1"
"RBFOX2",5.23701975984174e-24,-3.4137168349873,0.145,0.883,1.5519384356315e-19,"RBFOX2"
"C8orf4",6.69747774047772e-24,-6.40689886867695,0.036,0.74,1.98473055361317e-19,"C8orf4"
"TMEM132A",6.93781779054105e-24,-3.42877163574625,0.045,0.779,2.05595292404893e-19,"TMEM132A"
"MISP",7.99843607328534e-24,-3.32665518768128,0,0.688,2.37025654595738e-19,"MISP"
"SFTA1P",7.99843607328534e-24,-3.9488593254074,0,0.688,2.37025654595738e-19,"SFTA1P"
"S100A9",8.17594881775013e-24,-4.15940986728435,0.645,1,2.42286067265207e-19,"S100A9"
"SRPX2",8.77749262308735e-24,-3.49665614074981,0.009,0.701,2.60112216392571e-19,"SRPX2"
"FN1",1.06897824896318e-23,-5.88535429964973,0.245,0.883,3.16781014297749e-19,"FN1"
"ASS1",1.16374339397501e-23,-4.12728622966759,0.073,0.792,3.44863717370556e-19,"ASS1"
"FCGR1A",1.35926497413408e-23,-3.85822439300637,0.282,0.909,4.02804582434893e-19,"FCGR1A"
"FPR1",1.58032614411584e-23,-4.30824938607845,0.164,0.844,4.68313849547289e-19,"FPR1"
"HK2",1.72994446903435e-23,-4.35412144689487,0.291,0.935,5.1265174395364e-19,"HK2"
"NTN4",1.94464221571046e-23,-3.77841055696466,0.027,0.74,5.76275274203637e-19,"NTN4"
"B4GALT2",2.02056635152636e-23,-3.19984066338071,0.118,0.857,5.98774632611322e-19,"B4GALT2"
"PVRL4",2.03850089233825e-23,-4.25778920661631,0.082,0.779,6.04089354435516e-19,"PVRL4"
"AXL",2.17942098504748e-23,-3.67595738240819,0.218,0.896,6.4584961470897e-19,"AXL"
"WNT7B",2.20241680301916e-23,-4.27216029591401,0.036,0.753,6.52664195406696e-19,"WNT7B"
"TEAD4",2.64144926386456e-23,-3.06638713698924,0.009,0.701,7.82767074853624e-19,"TEAD4"
"CTTN",2.68449228204214e-23,-3.71361992240045,0.373,0.922,7.95522442860368e-19,"CTTN"
"KRT8",2.72961924530924e-23,-5.33027896449484,0.282,0.896,8.08895367154941e-19,"KRT8"
"CEACAM5",2.81079387118305e-23,-5.3685570663163,0,0.675,8.32950655786385e-19,"CEACAM5"
"FERMT1",2.81079387118305e-23,-3.69700189291977,0,0.675,8.32950655786385e-19,"FERMT1"
"LAMC2",2.81079387118305e-23,-4.25177994850464,0,0.675,8.32950655786385e-19,"LAMC2"
"SPDEF",2.81079387118305e-23,-5.04209153365653,0,0.675,8.32950655786385e-19,"SPDEF"
"LAMB3",2.89480475969992e-23,-4.99611633456885,0.082,0.766,8.57846442489474e-19,"LAMB3"
"CLDN12",3.50593450493515e-23,-3.25189364997325,0.145,0.896,1.03894863119248e-18,"CLDN12"
"CD163",3.64684576757204e-23,-4.79785932360672,0.2,0.857,1.0807062747623e-18,"CD163"
"CXCL8",3.95171255723716e-23,-4.4557756838073,0.5,0.961,1.17105049921166e-18,"CXCL8"
"MDK",4.07305495723639e-23,-4.35697643335694,0.473,0.935,1.20700910602743e-18,"MDK"
"TLR2",4.35573735896962e-23,-4.01456111095024,0.227,0.883,1.29077920895706e-18,"TLR2"
"IL1A",4.43954402256349e-23,-4.15184530852842,0.018,0.701,1.31561447564647e-18,"IL1A"
"SLC11A1",4.51020276282965e-23,-4.59028927297355,0.273,0.896,1.33655348673694e-18,"SLC11A1"
"PACSIN3",4.61161981902454e-23,-3.52483408919836,0.082,0.792,1.36660741716973e-18,"PACSIN3"
"MYOF",4.93490119349879e-23,-4.22454884555215,0.209,0.857,1.46240861968143e-18,"MYOF"
"PAPSS2",4.97199417199281e-23,-3.2842071770184,0.2,0.896,1.47340075292835e-18,"PAPSS2"
"C6orf132",4.97794918588881e-23,-3.75449909327275,0.073,0.779,1.47516546174629e-18,"C6orf132"
"CXCL3",5.09048211550827e-23,-4.65979286214181,0.273,0.922,1.50851347010972e-18,"CXCL3"
"GALNT5",5.1354147888041e-23,-3.62015744890729,0.018,0.714,1.52182881851421e-18,"GALNT5"
"ITGAV",5.30672817215728e-23,-3.38015350237869,0.455,0.987,1.57259582653709e-18,"ITGAV"
"SHB",5.71535404418498e-23,-3.28222392253302,0.109,0.805,1.69368801745378e-18,"SHB"
"FAM20A",5.84057288917515e-23,-4.45094153650232,0.136,0.818,1.73079536997816e-18,"FAM20A"
"SELENBP1",6.22524717081381e-23,-4.53365532993726,0.018,0.701,1.84478974659896e-18,"SELENBP1"
"GPR84",6.33032894632245e-23,-4.36949580593154,0.064,0.753,1.87592967995319e-18,"GPR84"
"EPHB2",6.53720484127252e-23,-4.04829527834272,0.064,0.753,1.9372352826627e-18,"EPHB2"
"KCNS3",6.65979678077361e-23,-4.4292507066902,0.018,0.701,1.97356417801445e-18,"KCNS3"
"STEAP2",6.97712411193484e-23,-3.64271909098565,0.009,0.688,2.06760095933077e-18,"STEAP2"
"ERBB3",7.14106260583861e-23,-3.86664813047237,0.182,0.896,2.11618249261421e-18,"ERBB3"
"CTBP2",7.62379743206883e-23,-3.38411777589105,0.409,0.961,2.25923613101928e-18,"CTBP2"
"NRG1",7.7798517353164e-23,-4.2425803455846,0.036,0.714,2.30548126324366e-18,"NRG1"
"RAPH1",8.68957953892293e-23,-3.50283364940851,0.2,0.896,2.57507000056442e-18,"RAPH1"
"MMP7",9.19917505423741e-23,-4.07498627285742,0.073,0.766,2.72608353557272e-18,"MMP7"
"CDR2L",9.75010591356948e-23,-2.7777744716955,0,0.662,2.88934638642718e-18,"CDR2L"
"CXCL17",9.75010591356948e-23,-6.46903167755454,0,0.662,2.88934638642718e-18,"CXCL17"
"HS6ST2",9.75010591356948e-23,-3.36384580870249,0,0.662,2.88934638642718e-18,"HS6ST2"
"PTPRU",9.75010591356948e-23,-3.54893306832036,0,0.662,2.88934638642718e-18,"PTPRU"
"SFTPA1",9.75010591356948e-23,-6.24576125975469,0,0.662,2.88934638642718e-18,"SFTPA1"
"GULP1",9.76306561361983e-23,-3.38171840592501,0.055,0.766,2.8931868639401e-18,"GULP1"
"EVA1A",1.01763332995345e-22,-4.25358993306255,0.036,0.727,3.01565460998404e-18,"EVA1A"
"FZD5",1.0443989067125e-22,-3.12454945887514,0.073,0.766,3.09497172015182e-18,"FZD5"
"PYGL",1.09796405308156e-22,-3.29786345924457,0.236,0.896,3.25370667490188e-18,"PYGL"
"PLAU",1.11397878751615e-22,-4.97564863322498,0.245,0.883,3.30116473892537e-18,"PLAU"
"EFNA5",1.17051499066999e-22,-4.49461624143037,0.073,0.779,3.46870412335145e-18,"EFNA5"
"HAGLR",1.17089879955604e-22,-3.48006418661928,0.009,0.675,3.46984150260436e-18,"HAGLR"
"FAT1",1.20573915289993e-22,-3.14480104475733,0.027,0.701,3.57308740570365e-18,"FAT1"
"CYR61",1.2192457264437e-22,-4.4605144095592,0.1,0.805,3.61311278574325e-18,"CYR61"
"EPHB4",1.22078956365594e-22,-3.15815594385603,0.073,0.805,3.61768779293801e-18,"EPHB4"
"CD300E",1.30845544967426e-22,-4.33984501169765,0.109,0.779,3.8774768795647e-18,"CD300E"
"KITLG",1.38885267516067e-22,-3.7994330422631,0.009,0.675,4.11572601757113e-18,"KITLG"
"NAPSA",1.38937638190217e-22,-5.02704045269275,0.309,0.87,4.11727797012888e-18,"NAPSA"
"PDGFA",1.60091312653223e-22,-3.02230053549615,0.064,0.779,4.7441459591656e-18,"PDGFA"
"FCGR3A",1.60469660496907e-22,-4.14245742863595,0.609,0.948,4.75535791916535e-18,"FCGR3A"
"CXADR",1.63362758643432e-22,-3.75363591670687,0.164,0.857,4.84109198963945e-18,"CXADR"
"SDC4",1.64350883024288e-22,-3.70530784682981,0.418,0.935,4.87037406754174e-18,"SDC4"
"AK4",1.67588982107459e-22,-4.91522952596738,0.109,0.779,4.96633189577245e-18,"AK4"
"TMEM98",1.78784423930116e-22,-4.59811258323651,0.073,0.766,5.29809761874504e-18,"TMEM98"
"SLC22A31",1.94865339693429e-22,-4.31740217188548,0.082,0.792,5.77463947647507e-18,"SLC22A31"
"MARVELD2",2.2762394976722e-22,-3.1024608600292,0.082,0.792,6.74540812740179e-18,"MARVELD2"
"CD14",2.48862649970998e-22,-4.27872565025119,0.373,0.922,7.37479576924056e-18,"CD14"
"MIR3945HG",2.58045698570766e-22,-4.16941704944209,0.109,0.779,7.64692623144609e-18,"MIR3945HG"
"TRPM4",2.78979187275475e-22,-3.5283092713827,0.209,0.857,8.26726923572141e-18,"TRPM4"
"G0S2",2.79231295579999e-22,-4.02506456996043,0.527,0.974,8.27474021321769e-18,"G0S2"
"TMEM51",3.07720789972607e-22,-4.166410985243,0.264,0.883,9.11899789004822e-18,"TMEM51"
"TACC2",3.09361068140222e-22,-3.00565859528405,0.036,0.714,9.16760589326734e-18,"TACC2"
"FAM198B",3.13362407241731e-22,-3.10752892858872,0.282,0.896,9.28618157620146e-18,"FAM198B"
"KRT80",3.33893214949696e-22,-3.32433124416624,0,0.649,9.8945915318193e-18,"KRT80"
"SFTPA2",3.33893214949696e-22,-5.90186475072317,0,0.649,9.8945915318193e-18,"SFTPA2"
"ERRFI1",3.75390698655626e-22,-3.94176021626638,0.273,0.922,1.11243279639608e-17,"ERRFI1"
"PON3",4.2129295127104e-22,-3.29841427019333,0.055,0.766,1.2484595317966e-17,"PON3"
"IL1B",4.26467140370274e-22,-3.93500487149157,0.536,0.948,1.26379272377327e-17,"IL1B"
"ITGB8",4.58372768369079e-22,-3.43307084669883,0.073,0.766,1.35834186178493e-17,"ITGB8"
"PTGS2",5.04144419794022e-22,-4.44013848184911,0.273,0.883,1.49398157361761e-17,"PTGS2"
"LAMB2",5.51785862375288e-22,-3.54613817907643,0.109,0.805,1.63516222456293e-17,"LAMB2"
"NOL3",5.57080384762844e-22,-3.29455846741069,0.291,0.896,1.65085201220621e-17,"NOL3"
"METTL7B",5.77729084706192e-22,-3.46865128516647,0.018,0.688,1.71204236961833e-17,"METTL7B"
"FAM20C",5.91642630200342e-22,-3.91304326404141,0.236,0.883,1.75327377033569e-17,"FAM20C"
"CAPN8",5.9290048687917e-22,-4.62587983996195,0.036,0.714,1.75700130281773e-17,"CAPN8"
"NEBL",6.10120230703529e-22,-3.05357799869082,0.055,0.753,1.80803029166684e-17,"NEBL"
"IGF2BP2",6.56873425831229e-22,-3.82267102406349,0.127,0.805,1.94657871010826e-17,"IGF2BP2"
"GPX8",6.62032858948372e-22,-3.54566992572699,0.009,0.662,1.9618681742076e-17,"GPX8"
"IRX3",6.62032858948372e-22,-4.91310778794093,0.009,0.662,1.9618681742076e-17,"IRX3"
"C5AR1",6.62910983825412e-22,-3.49361851309957,0.245,0.909,1.96447040946823e-17,"C5AR1"
"SIX1",7.15076826303643e-22,-4.01894808348084,0.018,0.675,2.11905866706822e-17,"SIX1"
"SEMA3A",8.02466348179175e-22,-3.05052396851384,0.055,0.727,2.37802877619417e-17,"SEMA3A"
"EFNA1",8.16902323210293e-22,-4.41970484201005,0.145,0.818,2.42080834460138e-17,"EFNA1"
"STAB1",8.95611423694092e-22,-4.25874319584989,0.073,0.74,2.65405489297507e-17,"STAB1"
"GAREM1",9.02690678711513e-22,-2.86798591679607,0.018,0.675,2.6750335572937e-17,"GAREM1"
"ARHGEF10L",9.03442596120131e-22,-3.50071220382473,0.109,0.779,2.6772617893424e-17,"ARHGEF10L"
"CST6",9.11466868791407e-22,-4.70523511554391,0.1,0.766,2.70104091897646e-17,"CST6"
"CREB5",9.32895966732513e-22,-3.61081899712514,0.245,0.87,2.76454390781513e-17,"CREB5"
"LIPH",9.92013332269805e-22,-3.57007810338554,0.036,0.701,2.93973230884834e-17,"LIPH"
