"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"KRT19",2.5043423082317e-31,8.04023399644716,0.805,0,7.42136799621382e-27,"KRT19"
"SFTA3",1.01633070314059e-30,6.75772758403719,0.793,0,3.01179440568681e-26,"SFTA3"
"EPCAM",2.45767045730207e-29,7.05817622954548,0.805,0.033,7.28306063316895e-25,"EPCAM"
"WFDC2",5.8302368571238e-28,7.7305096662688,0.768,0.025,1.72773239024007e-23,"WFDC2"
"AGR2",3.43739270328832e-27,7.5218471212923,0.72,0,1.01863695369246e-22,"AGR2"
"NKX2-1",3.43739270328832e-27,6.07741100728168,0.72,0,1.01863695369246e-22,"NKX2-1"
"CLDN4",1.27293350590873e-26,7.1655229667399,0.707,0,3.77221115140994e-22,"CLDN4"
"AP1M2",1.75697416567001e-26,5.11318577493544,0.72,0.008,5.2066172425465e-22,"AP1M2"
"TMEM54",1.76353802461721e-26,5.682819752719,0.768,0.042,5.22606858215064e-22,"TMEM54"
"TREM1",2.10434854797205e-25,6.54597559534605,0.78,0.075,6.23602648706038e-21,"TREM1"
"TNNT1",2.16058466632217e-25,5.59859603176062,0.72,0.025,6.40267660017912e-21,"TNNT1"
"RNASE1",4.07139349846106e-25,6.4920528603697,0.817,0.117,1.20651674933395e-20,"RNASE1"
"KRT7",5.58837447443539e-25,7.3310036772341,0.756,0.075,1.65605889175418e-20,"KRT7"
"OSMR",6.90649223118181e-25,5.61739127425437,0.683,0.008,2.04666990778842e-20,"OSMR"
"MUC1",7.77109124139675e-25,6.25938276152073,0.744,0.05,2.30288517847551e-20,"MUC1"
"CCL2",8.20784163577743e-25,6.13355383533158,0.829,0.158,2.43231179034628e-20,"CCL2"
"CRABP2",1.62353299265302e-24,5.53946289371261,0.732,0.042,4.81117767042796e-20,"CRABP2"
"SFN",2.11376306067543e-24,5.98994840104212,0.659,0,6.26392545400556e-20,"SFN"
"IFI27",5.46111109911559e-24,4.27302236998407,0.963,0.342,1.61834566311191e-19,"IFI27"
"MAL2",6.5888431183868e-24,6.60639334795348,0.671,0.017,1.95253776970275e-19,"MAL2"
"S100A14",7.35994386515635e-24,7.00354487638695,0.646,0,2.18104576500043e-19,"S100A14"
"SLC34A2",7.35994386515635e-24,7.08084929985569,0.646,0,2.18104576500043e-19,"SLC34A2"
"GOLM1",7.7411868070057e-24,5.25516423520995,0.78,0.092,2.29402329838807e-19,"GOLM1"
"CEACAM6",7.85881704567641e-24,7.39196557155777,0.659,0.008,2.32888184331575e-19,"CEACAM6"
"YAP1",9.03913572105569e-24,5.53086081971122,0.695,0.025,2.67865747957764e-19,"YAP1"
"SMIM22",1.01317225093025e-23,6.47190731139544,0.683,0.025,3.00243464840669e-19,"SMIM22"
"ELF3",1.70707032251526e-23,6.27960113058915,0.707,0.05,5.05873219374172e-19,"ELF3"
"CXCL1",1.85982891989765e-23,6.189915801074,0.744,0.083,5.51141702122471e-19,"CXCL1"
"KRT8",2.26290300050369e-23,6.27989662095454,0.78,0.133,6.70588675169262e-19,"KRT8"
"SFTA2",2.50916612657927e-23,6.6612355304802,0.707,0.058,7.43566289950502e-19,"SFTA2"
"SLPI",2.5739034307151e-23,6.19852766637859,0.695,0.042,7.62750542658112e-19,"SLPI"
"TNFRSF12A",3.30271589387735e-23,4.62338469088357,0.89,0.225,9.78726827991615e-19,"TNFRSF12A"
"PDZK1IP1",3.35364875742249e-23,6.14888035327115,0.646,0.008,9.93820272774579e-19,"PDZK1IP1"
"CXCL17",8.60975917734358e-23,6.98656995670078,0.622,0,2.551416034614e-18,"CXCL17"
"C19orf33",1.24572472603131e-22,5.93147766887124,0.756,0.108,3.6915806531212e-18,"C19orf33"
"NAPSA",1.38738243826704e-22,4.78024145570597,0.768,0.125,4.11136911756054e-18,"NAPSA"
"DCBLD2",1.80649875036356e-22,5.04187234885445,0.72,0.067,5.35337839682737e-18,"DCBLD2"
"LAMB3",2.07055478997331e-22,5.6415733465694,0.671,0.033,6.13588206460692e-18,"LAMB3"
"VEGFA",2.7136157027074e-22,4.1611828001853,0.829,0.175,8.04152877340311e-18,"VEGFA"
"SGMS2",3.86562271916751e-22,4.23691809778991,0.683,0.042,1.1455386365981e-17,"SGMS2"
"PARD3",4.70156319833872e-22,4.06341894128901,0.622,0.008,1.3932612381957e-17,"PARD3"
"PPIC",7.33826748602792e-22,4.87391863332978,0.756,0.108,2.17462218680951e-17,"PPIC"
"TJP1",7.82558496901526e-22,4.30802668909314,0.634,0.017,2.31903384971798e-17,"TJP1"
"WFDC3",8.53194350973555e-22,5.26443032568028,0.634,0.025,2.52835613967503e-17,"WFDC3"
"S100A16",9.13144558692077e-22,6.02111318713023,0.768,0.117,2.7060125852281e-17,"S100A16"
"VCAN",9.32689674839753e-22,6.42262138640009,0.695,0.067,2.76393258242013e-17,"VCAN"
"PRSS8",9.61094717284734e-22,5.34147849801388,0.598,0,2.84810808520158e-17,"PRSS8"
"AGRN",1.04717545216666e-21,5.14292131393468,0.732,0.092,3.10319973495067e-17,"AGRN"
"TACSTD2",1.07136086127713e-21,6.38074734684853,0.707,0.083,3.17487077630864e-17,"TACSTD2"
"SEZ6L2",1.29960215939418e-21,4.40629317084805,0.659,0.033,3.8512410391487e-17,"SEZ6L2"
"FXYD3",1.30766952561591e-21,6.07896504373353,0.622,0.017,3.87514787221017e-17,"FXYD3"
"PVRL2",1.37685226515489e-21,4.65560554682302,0.829,0.183,4.08016400255999e-17,"PVRL2"
"VWA1",1.6090417077491e-21,5.19473667039279,0.634,0.025,4.76823419674367e-17,"VWA1"
"CXCL2",1.87399552181724e-21,4.90624608067313,0.878,0.267,5.5533983293532e-17,"CXCL2"
"MALL",1.93616052589505e-21,6.22768082934559,0.646,0.033,5.73761810243739e-17,"MALL"
"GPRC5A",2.04663181107819e-21,5.96168213957821,0.634,0.025,6.0649887089491e-17,"GPRC5A"
"STEAP1",2.06625913927052e-21,4.98537235053733,0.622,0.017,6.12315233331427e-17,"STEAP1"
"C8orf4",2.3779266622557e-21,7.11312242785876,0.634,0.025,7.04674787092855e-17,"C8orf4"
"SPRED1",2.51212649621933e-21,4.16676249626043,0.78,0.142,7.44443565889638e-17,"SPRED1"
"PLOD2",2.63484034470243e-21,5.30446285127634,0.622,0.017,7.80808587749117e-17,"PLOD2"
"PLAU",2.69201340557421e-21,5.486067887827,0.756,0.125,7.97751252607862e-17,"PLAU"
"ADGRF1",3.15614457023472e-21,5.32734780849734,0.585,0,9.35291881943356e-17,"ADGRF1"
"PCDH7",3.15614457023472e-21,4.47079035477376,0.585,0,9.35291881943356e-17,"PCDH7"
"MGST1",3.59090301922731e-21,5.32793092577015,0.793,0.183,1.06412820071782e-16,"MGST1"
"PCGF2",3.82292859421323e-21,4.3284439065858,0.683,0.058,1.13288665960915e-16,"PCGF2"
"SPP1",3.8597145747255e-21,5.33606991388422,0.841,0.225,1.14378781707415e-16,"SPP1"
"CLDN3",3.88141799962865e-21,4.81111865057321,0.695,0.075,1.15021941000995e-16,"CLDN3"
"ANGPTL4",4.3229805511176e-21,4.83724698465149,0.634,0.025,1.28107205651819e-16,"ANGPTL4"
"FAM129B",6.02340809600986e-21,4.82780833028332,0.732,0.108,1.78497675517156e-16,"FAM129B"
"FAM20C",7.31309271622131e-21,4.13302316418056,0.793,0.15,2.16716189552502e-16,"FAM20C"
"MDK",7.84458409178765e-21,4.84489740376323,0.866,0.308,2.32466404976035e-16,"MDK"
"CD276",9.52032456319952e-21,4.49614510513754,0.768,0.133,2.82125298105854e-16,"CD276"
"FOXA1",1.02475291175676e-20,4.25878752364437,0.573,0,3.03675277869999e-16,"FOXA1"
"KIAA1522",1.2877583528705e-20,4.5886370333173,0.634,0.033,3.81614310289645e-16,"KIAA1522"
"TOM1L1",1.34910870552123e-20,4.1587402688605,0.683,0.05,3.99794873794161e-16,"TOM1L1"
"TSPAN1",1.44354786760006e-20,5.7955519211721,0.598,0.017,4.27780975084601e-16,"TSPAN1"
"TGM2",1.90462197973985e-20,5.72810799141459,0.756,0.167,5.64415677476107e-16,"TGM2"
"TMC5",2.32479018735652e-20,5.0991944225434,0.622,0.033,6.8892832412123e-16,"TMC5"
"RAI14",2.5331016478608e-20,4.78513462486501,0.695,0.083,7.5065934232707e-16,"RAI14"
"TMEM98",3.15034945269439e-20,5.21805892169096,0.646,0.042,9.33574556811454e-16,"TMEM98"
"KITLG",3.2900682496021e-20,4.6496936576052,0.561,0,9.74978825087087e-16,"KITLG"
"RAB17",3.2900682496021e-20,5.2833102432917,0.561,0,9.74978825087087e-16,"RAB17"
"TM4SF1",3.43587082340027e-20,5.64349903250169,0.695,0.1,1.01818595980644e-15,"TM4SF1"
"LCN2",3.70610494778352e-20,5.76085213141381,0.585,0.017,1.09826714022617e-15,"LCN2"
"TEAD1",3.888978716567e-20,3.65090038674322,0.598,0.017,1.15245995286746e-15,"TEAD1"
"FAM83A",6.40914541054843e-20,5.19533547147446,0.573,0.008,1.89928615096192e-15,"FAM83A"
"CXCL8",6.4796653002762e-20,4.14901466733504,0.89,0.333,1.92018401508385e-15,"CXCL8"
"RAB25",7.09981848293194e-20,5.11036679760377,0.744,0.133,2.10396020923205e-15,"RAB25"
"PVRL4",7.42533599454214e-20,4.34530660301836,0.622,0.042,2.20042406862262e-15,"PVRL4"
"HK2",1.04234758664549e-19,5.21074613969406,0.78,0.167,3.08889283826525e-15,"HK2"
"TMEM92",1.04463810841135e-19,4.5451167487467,0.549,0,3.0956805704662e-15,"TMEM92"
"VSTM2L",1.04463810841135e-19,4.42985327491504,0.549,0,3.0956805704662e-15,"VSTM2L"
"DDAH1",1.04997051472919e-19,5.05450661195006,0.598,0.025,3.11148262334849e-15,"DDAH1"
"TMEM51",1.48075863591325e-19,4.37301636446292,0.768,0.142,4.38808014166532e-15,"TMEM51"
"DSG2",1.55971654698037e-19,4.41102204845457,0.622,0.042,4.62206401532162e-15,"DSG2"
"CXCL3",1.62359180517009e-19,4.02315982131315,0.805,0.192,4.81135195544106e-15,"CXCL3"
"MYH14",1.62801082134339e-19,4.24203070531193,0.598,0.025,4.82444726796901e-15,"MYH14"
"FN1",1.70266118782187e-19,5.00464931486671,0.732,0.167,5.04566616399133e-15,"FN1"
"AK4",1.84874416754367e-19,4.81483605951006,0.634,0.05,5.47856846609891e-15,"AK4"
"MYOF",1.98883213599781e-19,4.61843775984627,0.744,0.133,5.89370515181592e-15,"MYOF"
"C15orf48",2.12361102102706e-19,3.95341648871947,0.817,0.275,6.2931088997116e-15,"C15orf48"
"PLPP2",2.14749134406212e-19,5.12507523926686,0.732,0.142,6.36387584899368e-15,"PLPP2"
"SFTPB",2.37723464157857e-19,7.39525840391476,0.573,0.017,7.04469713685393e-15,"SFTPB"
"PKP3",2.5769163104426e-19,5.20785688542211,0.61,0.033,7.6364337943656e-15,"PKP3"
"EPHB4",3.08496815684801e-19,4.22067834936165,0.598,0.025,9.1419946360034e-15,"EPHB4"
"CAPN8",3.2806026695525e-19,5.49930233758082,0.537,0,9.72173795095187e-15,"CAPN8"
"ITGB6",3.2806026695525e-19,5.48813722901258,0.537,0,9.72173795095187e-15,"ITGB6"
"TMPRSS4",3.2806026695525e-19,5.67118463397291,0.537,0,9.72173795095187e-15,"TMPRSS4"
"SEMA3C",3.59359385526409e-19,4.49975317500758,0.671,0.083,1.06492560306896e-14,"SEMA3C"
"CCL7",3.64996856821725e-19,6.19713143114196,0.549,0.008,1.0816316855055e-14,"CCL7"
"IL1RN",3.93957669026778e-19,4.29683613561078,0.756,0.192,1.16745415639395e-14,"IL1RN"
"OLR1",4.14767498420886e-19,4.64446055408866,0.671,0.092,1.22912200482045e-14,"OLR1"
"FAM20A",4.25480834774657e-19,4.25637392696911,0.72,0.125,1.26086990577122e-14,"FAM20A"
"SCD",4.30870483151614e-19,4.38742444573499,0.805,0.225,1.27684158977149e-14,"SCD"
"SHROOM3",5.48458735018504e-19,4.44290287345164,0.585,0.025,1.62530261535384e-14,"SHROOM3"
"PLS3",6.22344849305813e-19,4.73319294958712,0.72,0.117,1.84425672643285e-14,"PLS3"
"RND3",6.29221466977793e-19,5.2476964477849,0.671,0.083,1.86463489524199e-14,"RND3"
"SIX1",6.46860835296216e-19,4.84596045906188,0.549,0.008,1.91690739931681e-14,"SIX1"
"P4HA2",7.44798977680411e-19,4.70681357335086,0.695,0.117,2.20713729045813e-14,"P4HA2"
"CDS1",8.57755858682238e-19,4.56176509418813,0.598,0.033,2.54187371161895e-14,"CDS1"
"S100A8",9.29200962514238e-19,5.16770657643239,0.756,0.2,2.75359413231469e-14,"S100A8"
"MMP7",9.56264532465126e-19,4.85850265808193,0.61,0.05,2.83379431550716e-14,"MMP7"
"EGFR",9.86091674593376e-19,5.25799524604421,0.561,0.017,2.92218406849001e-14,"EGFR"
"CLEC5A",1.01910680100763e-18,5.89761486404207,0.524,0,3.02002109410602e-14,"CLEC5A"
"DPYSL3",1.01910680100763e-18,4.79070229374356,0.524,0,3.02002109410602e-14,"DPYSL3"
"RASEF",1.01910680100763e-18,4.00817351959226,0.524,0,3.02002109410602e-14,"RASEF"
"SFTA1P",1.01910680100763e-18,4.22755161549012,0.524,0,3.02002109410602e-14,"SFTA1P"
"LURAP1L",1.04608773858378e-18,4.45164812081301,0.598,0.033,3.09997640451916e-14,"LURAP1L"
"SPR",1.17351632243159e-18,3.1955745666365,0.744,0.142,3.47759826989379e-14,"SPR"
"GULP1",1.20507344628012e-18,4.29802421361022,0.598,0.033,3.57111465070652e-14,"GULP1"
"SLC22A31",1.2840707837843e-18,5.00786518239628,0.561,0.017,3.8052153606664e-14,"SLC22A31"
"ADAM9",1.64691386056279e-18,4.23916029977573,0.829,0.25,4.88046453439176e-14,"ADAM9"
"SLC22A18AS",1.72230420623314e-18,4.51572774549676,0.659,0.083,5.10387628475129e-14,"SLC22A18AS"
"BCAM",1.85782858356401e-18,5.47190426526159,0.671,0.083,5.50548922453358e-14,"BCAM"
"MMP14",1.93110128287954e-18,4.5298226920422,0.707,0.133,5.72262554168523e-14,"MMP14"
"EPHB2",2.06771947494468e-18,3.98362041926685,0.585,0.033,6.12747989205105e-14,"EPHB2"
"PTPRF",2.34256261723005e-18,4.62611025779608,0.756,0.15,6.94195005989954e-14,"PTPRF"
"FERMT1",2.45331218815306e-18,4.00419796338589,0.537,0.008,7.27014533837278e-14,"FERMT1"
"GDF15",2.54351578889927e-18,3.97201540339135,0.671,0.083,7.5374546888241e-14,"GDF15"
"PLTP",2.58260647307847e-18,4.90364468198603,0.78,0.217,7.65329602232073e-14,"PLTP"
"ADM",2.94228314627088e-18,4.16782590560028,0.72,0.15,8.71916187565912e-14,"ADM"
"SERPINA1",3.06013807107374e-18,4.9722052875044,0.817,0.35,9.06841315981993e-14,"SERPINA1"
"CYR61",3.09237652747733e-18,3.85697101929035,0.683,0.083,9.16394860152632e-14,"CYR61"
"AGR3",3.13195462087591e-18,6.57738742944955,0.512,0,9.28123432350367e-14,"AGR3"
"SPDEF",3.13195462087591e-18,4.89020319492038,0.512,0,9.28123432350367e-14,"SPDEF"
"RETN",3.22194075842757e-18,5.40085949772605,0.585,0.042,9.54789924352427e-14,"RETN"
"SERINC2",3.9787080998471e-18,4.34406974629968,0.756,0.175,1.17905035830869e-13,"SERINC2"
"CTSE",4.11933332681761e-18,6.95757199605946,0.524,0.008,1.22072323806913e-13,"CTSE"
"FKBP9",4.44429643209149e-18,3.09595194230913,0.695,0.117,1.31702280468599e-13,"FKBP9"
"EREG",4.46356808320272e-18,5.26585508274029,0.707,0.15,1.32273376577629e-13,"EREG"
"BAIAP2L1",4.54498855752575e-18,4.16149386243903,0.659,0.083,1.34686190913718e-13,"BAIAP2L1"
"IRX3",5.38531388166916e-18,5.54476706204871,0.524,0.008,1.59588391569384e-13,"IRX3"
"CYP1B1",6.05712821770911e-18,4.38240575385138,0.707,0.125,1.79496937603592e-13,"CYP1B1"
"CCL8",6.43543726254546e-18,5.83061675557972,0.524,0.008,1.90707747838272e-13,"CCL8"
"CRNDE",7.25275028512194e-18,5.00962486428676,0.659,0.108,2.14928001949304e-13,"CRNDE"
"KRT15",7.46302198989782e-18,5.53826553719525,0.524,0.008,2.21159193648632e-13,"KRT15"
"PROCR",7.63255994964282e-18,4.44286020037613,0.683,0.092,2.26183281547715e-13,"PROCR"
"S100A2",8.03690564976848e-18,5.01253449810939,0.634,0.083,2.38165662025239e-13,"S100A2"
"ADGRF5",8.15562841287048e-18,4.65051658075602,0.524,0.008,2.41683892387004e-13,"ADGRF5"
"MB",9.52340510424907e-18,4.51349626103066,0.5,0,2.82216586859317e-13,"MB"
"MISP",9.52340510424907e-18,4.11635018785976,0.5,0,2.82216586859317e-13,"MISP"
"SFTPA2",9.52340510424907e-18,5.82192676145118,0.5,0,2.82216586859317e-13,"SFTPA2"
"TMPRSS2",9.52340510424907e-18,4.78110700046195,0.5,0,2.82216586859317e-13,"TMPRSS2"
"CLDN7",9.65226968473821e-18,3.91896834661348,0.732,0.158,2.86035359837532e-13,"CLDN7"
"MDFI",9.65835510787547e-18,4.25329031746428,0.598,0.042,2.86215695266782e-13,"MDFI"
"EHF",1.00399850100006e-17,5.46331009571011,0.585,0.042,2.97524915786358e-13,"EHF"
"LIPH",1.10515030393037e-17,4.16590546755556,0.549,0.025,3.27500241066726e-13,"LIPH"
"CST6",1.10870213686317e-17,5.08128160922425,0.598,0.058,3.28552791238032e-13,"CST6"
"EHD2",1.12891873724264e-17,4.29643141313721,0.622,0.058,3.34543778594484e-13,"EHD2"
"MET",1.23934278066304e-17,5.16275430942131,0.561,0.033,3.67266839621685e-13,"MET"
"TFAP2A",1.2492958654273e-17,5.09916265781086,0.537,0.017,3.70216336760725e-13,"TFAP2A"
"CP",1.27456354782771e-17,6.01179785802924,0.561,0.033,3.77704161763263e-13,"CP"
"KCNK1",1.35811242547291e-17,5.07736502623763,0.585,0.042,4.02463036164641e-13,"KCNK1"
"NTN4",1.44337198713836e-17,4.15821549580292,0.537,0.017,4.27728854668582e-13,"NTN4"
"MBOAT2",1.4619335029844e-17,3.25198308109596,0.671,0.092,4.33229374274396e-13,"MBOAT2"
"PON3",1.57379713715687e-17,4.23211733246151,0.537,0.017,4.66379043625067e-13,"PON3"
"ETV4",1.72277354193134e-17,3.6376002617786,0.512,0.008,5.10526711415935e-13,"ETV4"
"CLDN1",1.78549686147033e-17,4.8908336213355,0.585,0.042,5.29114139928117e-13,"CLDN1"
"PDLIM4",2.08637548219324e-17,4.5988221342933,0.732,0.158,6.18276510393146e-13,"PDLIM4"
"NOL3",2.52359395160984e-17,3.97976926014585,0.72,0.15,7.4784183162006e-13,"NOL3"
"SDC4",2.64326513680318e-17,4.34356348488498,0.817,0.258,7.83305190640254e-13,"SDC4"
"TMEM125",2.71034697708095e-17,5.01313443427243,0.585,0.058,8.03184223188169e-13,"TMEM125"
"EFNA5",2.79281754423556e-17,5.15374302081825,0.524,0.017,8.27623551058766e-13,"EFNA5"
"CDC42EP1",2.84619729646389e-17,4.33494462873264,0.732,0.142,8.43442106834108e-13,"CDC42EP1"
"FUT3",2.86550659087123e-17,3.43865853698462,0.488,0,8.49164223138779e-13,"FUT3"
"SLC6A14",2.86550659087123e-17,4.3937803731607,0.488,0,8.49164223138779e-13,"SLC6A14"
"PYGL",2.89988300754165e-17,4.3687853409373,0.683,0.117,8.59351330454894e-13,"PYGL"
"EPHA2",3.05382345619998e-17,3.22957166806325,0.659,0.083,9.04970043010301e-13,"EPHA2"
"FCGR1A",3.06664576748614e-17,4.28890476879325,0.707,0.167,9.08769806736844e-13,"FCGR1A"
"RHBDF1",3.22556830151896e-17,3.28664593607055,0.524,0.017,9.55864910472128e-13,"RHBDF1"
"AQP9",3.44844442765835e-17,5.3256052315647,0.585,0.058,1.02191202169228e-12,"AQP9"
"IGFBP2",3.51161246177618e-17,4.70966250507414,0.646,0.092,1.04063123692275e-12,"IGFBP2"
"STEAP3",3.59477134393816e-17,4.29037970662544,0.634,0.092,1.06527454006263e-12,"STEAP3"
"HOMER3",3.77021048170308e-17,3.49221927311019,0.756,0.192,1.11726417414789e-12,"HOMER3"
"PACSIN3",3.81457831687389e-17,4.49285948239434,0.598,0.067,1.13041213842241e-12,"PACSIN3"
"SIGLEC1",3.83950308854777e-17,3.24391212644248,0.659,0.108,1.13779834526025e-12,"SIGLEC1"
"CGN",4.18275836103327e-17,3.52454134616648,0.5,0.008,1.2395186127086e-12,"CGN"
"CDH1",4.44171898212091e-17,4.51174904196837,0.695,0.133,1.31625900316171e-12,"CDH1"
"TNC",4.46693310014322e-17,6.0827669330674,0.537,0.025,1.32373095489644e-12,"TNC"
"IL1A",4.70531978470322e-17,4.2541180464962,0.5,0.008,1.39437446499895e-12,"IL1A"
"HRH1",4.99969137644118e-17,3.65870573694108,0.537,0.025,1.48160854249458e-12,"HRH1"
"RIN2",5.05502240993699e-17,4.03891252862388,0.695,0.125,1.49800534096073e-12,"RIN2"
"SFTPA1",5.13901847809057e-17,6.1214995954063,0.5,0.008,1.52289673579736e-12,"SFTPA1"
"S100A9",5.19425813093857e-17,4.00279984375624,0.89,0.492,1.53926645452234e-12,"S100A9"
"ZNF503",6.38677665253388e-17,3.3870648346592,0.707,0.125,1.89265739321189e-12,"ZNF503"
"SLCO2B1",7.30260718742522e-17,4.32541847207755,0.683,0.125,2.16405461392159e-12,"SLCO2B1"
"DOCK1",7.4813959700784e-17,2.84860028691434,0.549,0.033,2.21703688177303e-12,"DOCK1"
"AMOTL2",7.6168518846559e-17,3.37051704711639,0.537,0.025,2.25717788749893e-12,"AMOTL2"
"LPCAT2",7.6606746451771e-17,3.67792538001862,0.72,0.158,2.27016432435178e-12,"LPCAT2"
"ANOS1",8.53285280451645e-17,3.50689891455259,0.476,0,2.52862560009041e-12,"ANOS1"
"ESRP1",8.53285280451645e-17,4.26396523071886,0.476,0,2.52862560009041e-12,"ESRP1"
"FCGR2A",8.59714385598157e-17,3.72246561921063,0.817,0.292,2.54767761028158e-12,"FCGR2A"
"BOK",8.82507258440041e-17,3.71806166657429,0.549,0.033,2.61522200966122e-12,"BOK"
"FOXC1",8.99418881534262e-17,3.16496143066278,0.512,0.017,2.66533791353863e-12,"FOXC1"
"RNASE2",9.33028448770014e-17,5.1487047513161,0.524,0.025,2.76493650508506e-12,"RNASE2"
"PRRG4",9.69903279753211e-17,4.40045282048059,0.72,0.158,2.87421137922066e-12,"PRRG4"
"RAC3",9.99816542961777e-17,3.22020745718622,0.622,0.083,2.96285634341293e-12,"RAC3"
"TMC4",1.03153362065624e-16,4.23967234250907,0.61,0.075,3.0568467314527e-12,"TMC4"
"LMO3",1.0676619536892e-16,4.42736628004623,0.488,0.008,3.16390943356259e-12,"LMO3"
"PROM2",1.0676619536892e-16,4.31654602452037,0.488,0.008,3.16390943356259e-12,"PROM2"
"CREB5",1.0922850720566e-16,4.0125350146984,0.695,0.142,3.23687758253253e-12,"CREB5"
"SOX9",1.13218648870046e-16,4.0935905861283,0.488,0.008,3.35512144061494e-12,"SOX9"
"LGR4",1.29373803121808e-16,3.71140912723244,0.537,0.025,3.83386328171165e-12,"LGR4"
"LRIG3",1.30367826727984e-16,5.49510397263345,0.512,0.017,3.86332017725708e-12,"LRIG3"
"MUC4",1.47346150647685e-16,5.28827907782849,0.488,0.008,4.36645582829351e-12,"MUC4"
"ASGR1",1.48640463612092e-16,4.41902425330874,0.646,0.125,4.40481149868074e-12,"ASGR1"
"MAOA",1.51474567564638e-16,4.49540537621476,0.537,0.033,4.48879733521048e-12,"MAOA"
"ANXA3",1.54541602022273e-16,4.33786329146216,0.524,0.025,4.57968583432805e-12,"ANXA3"
"GPC1",1.73711600365941e-16,3.96978318888694,0.598,0.058,5.14776956524429e-12,"GPC1"
"F3",1.85355085396022e-16,4.53784574964675,0.585,0.067,5.49281260062573e-12,"F3"
"C1orf116",1.86076568897703e-16,4.01995198742972,0.488,0.008,5.51419304271452e-12,"C1orf116"
"PAPSS2",1.8657133780996e-16,4.31408716968298,0.659,0.108,5.52885502466037e-12,"PAPSS2"
"TMEM45A",1.97795209602115e-16,4.56283199482823,0.695,0.15,5.86146324134907e-12,"TMEM45A"
"PRSS22",2.07329985405058e-16,4.4717274973388,0.598,0.067,6.1440167874935e-12,"PRSS22"
"CREB3L1",2.09046560407024e-16,4.43752848098612,0.488,0.008,6.19488577110174e-12,"CREB3L1"
"ITGA2",2.10997959738456e-16,4.14551836020073,0.61,0.075,6.2527135388894e-12,"ITGA2"
"ITGB4",2.37514204848893e-16,4.58668406224952,0.622,0.092,7.03849594649209e-12,"ITGB4"
"C1QC",2.38449264854174e-16,3.5873683489912,0.866,0.325,7.0662055146886e-12,"C1QC"
"FAT1",2.51490843232958e-16,3.88451301243968,0.463,0,7.45267964836548e-12,"FAT1"
"FOLR1",2.51490843232958e-16,5.38852832893461,0.463,0,7.45267964836548e-12,"FOLR1"
"HS6ST2",2.51490843232958e-16,3.70340001303151,0.463,0,7.45267964836548e-12,"HS6ST2"
"MECOM",2.51490843232958e-16,3.87110608595118,0.463,0,7.45267964836548e-12,"MECOM"
"MIR210HG",2.54431674270988e-16,3.74069715276627,0.622,0.083,7.53982823534647e-12,"MIR210HG"
"KCNS3",2.55538946260685e-16,4.79119190103378,0.5,0.017,7.57264113348914e-12,"KCNS3"
"COBL",2.56157561867503e-16,3.42237372260659,0.488,0.008,7.59097318838157e-12,"COBL"
"C5AR1",2.56687324103632e-16,4.06365916262642,0.695,0.142,7.60667216248704e-12,"C5AR1"
"AHNAK2",2.65419966817256e-16,3.78385340591035,0.524,0.033,7.86545529666257e-12,"AHNAK2"
"C3",2.95698641496922e-16,4.84439219727395,0.622,0.083,8.76273354211978e-12,"C3"
"TUSC3",3.19233329444461e-16,4.28281729051186,0.549,0.042,9.46016048475717e-12,"TUSC3"
"CD163",3.50171723594611e-16,4.64431551793682,0.695,0.175,1.03769888570027e-11,"CD163"
"C1orf53",3.86813261380561e-16,3.39594067648605,0.659,0.108,1.14628241877515e-11,"C1orf53"
"ANKRD50",4.0490156573555e-16,3.22508859201661,0.537,0.042,1.19988529990073e-11,"ANKRD50"
"MIR3945HG",4.07449371064057e-16,4.44969737842249,0.598,0.083,1.20743546621123e-11,"MIR3945HG"
"DHCR24",4.10856513424671e-16,4.84166390012071,0.72,0.208,1.21753219188267e-11,"DHCR24"
"IRF6",4.19477834306187e-16,3.55951493817491,0.524,0.025,1.24308061418295e-11,"IRF6"
"SRPX2",4.25723499241651e-16,3.47015479345557,0.5,0.017,1.26158901765271e-11,"SRPX2"
"GAS2L1",5.0059500161792e-16,2.96025023620382,0.671,0.125,1.48346322779454e-11,"GAS2L1"
"PTRF",5.20741488561469e-16,4.17092139304797,0.756,0.183,1.54316532720306e-11,"PTRF"
"IL1B",5.60781026334935e-16,3.67525551848413,0.829,0.308,1.66181849344094e-11,"IL1B"
"CLDN12",6.24428118765826e-16,3.475125670809,0.61,0.075,1.85043028715065e-11,"CLDN12"
"FERMT2",6.49052216837369e-16,3.48811184334473,0.561,0.042,1.92340133937586e-11,"FERMT2"
"CEACAM5",7.33730680082397e-16,5.61354461739855,0.451,0,2.17433749735618e-11,"CEACAM5"
"RP11-1008C21.1",7.33730680082397e-16,4.77106129180778,0.451,0,2.17433749735618e-11,"RP11-1008C21.1"
"XDH",7.33730680082397e-16,4.23271710613528,0.451,0,2.17433749735618e-11,"XDH"
"FCGR3A",7.34847856518923e-16,4.59908725402257,0.805,0.342,2.17764813800818e-11,"FCGR3A"
"FCGR1B",8.63426676413583e-16,4.11416972654953,0.573,0.083,2.55867861288401e-11,"FCGR1B"
"ARNTL2",8.91829733543122e-16,3.66336042109803,0.61,0.1,2.64284823238169e-11,"ARNTL2"
